id,name,website
1533,"Windoor Solutions ",
1534,"Himalaya Printing Offset Press Pvt. Ltd. (हिमालय प्रिन्टिङ्ग अफसेट प्रेस प्रा.लि.)",
1535,"Luckey tattoo studio ",
1536,"Tummy Fulfiller",
1537,"Hotel White House",
1538,"Anil parlour saloon",
1539,"Luza Mobile",
1540,"Anmol Electronics And Furnishing House",
1541,"New Sangam Poultry Farm",www.newsangam.com
1542,"Agaman Liquor House  (आगमन लिकुओर हाउस  )",
1543,"Alpas Technology Pvt. Ltd.",https://www.alpastechnology.com/
1544,"Pama Fashion",
1545,"Nepa Health & Fitness Empire ",
1546,"Santec sales and service",
1547,"Test Business2",
1548,"Pooja Dangol",http://poojadangol.blogspot.com/
1549,"Pooja Dangol",http://poojadangol.blogspot.com/
1550,"Nasajwolan ",
1551,"SAURAHA JUNGLE EXPEDITION",https://www.saurahajungleexpedition.com/
1552,"Online Shopping Dang",https://onlineshoppingdang.blogspot.com
1553,"Himalayan Adventure Intl Treks & Expedition P.ltd",https://www.himalayanadventureintl.com/everest-three-passes-trek.html
1554,"AB DRIVING SCHOOL",
1555,"Vision One Travel and Tours ",
1556,JALAwears,https://www.facebook.com/JALAwears
1557,"Neo Store",https://neostore.com.np
1558,"Construct Nepal",https://constructnepal.com/
1559,"Baal Uday",
1560,"Lucky Travel and Tours Pvt. Ltd.",https://luckytravels.com/
1561,"Lucky Travel and Tours Pvt. Ltd.",www.luckytravels.com
1562,"Tattoo House Nepal",http://www.tattoohousenepal.com/
1563,"Himalayan Adventure Intrenational Treks & Expedition Ltd",https://www.himalayanadventureintl.com/
1564,"Uniqe pets bank","https://Unique pets bank.com"
1565,"Utopia Clothing Store",https://www.instagram.com/utopiaclothingstore/
1566,"Durbar Engineering Designs and Consults Pvt. Ltd.",https://www.facebook.com/durbar.edc/
1567,"D Pet Shop",https://www.instagram.com/d_pet_shop/
1568,"Rju's kids collations",
1569,"Basundhara Thakali Bhanchha Ghar",https://www.instagram.com/basundharathakali/
1570,"PIONEER HOME SOLUTION AND ENGINEERING SERVICES ",
1571,"Mobile Accessories ",
1572,"Nasika Sekuwa Corner",
1573,"Meyung khaja ghar",
1574,"Test Business",
1575,"Dharane Kalo Bungur",
1576,"Art And Crafts",
1577,"Thumaraso momo and sausage corner",
1578,"Shivansh Fashion Collection",
1579,"Prinsha Suppliers",
1580,"Babeans kaffee ",
1581,"Aqua Blue Aquarium and Pet Shop",
1582,"Pet Kingdom",
1583,"Sapkota stationery and books centre Baglung",www.baglungmart.com
1584,"Buddy Liquor Store",
1585,"Buddy Liquor Store",
1586,"Raataamakai khaajaa ghar and guest house",Http://raataamakaiguesthouse.blogspot.com
1587,"Blueberry Kitchen & coffee shop ",http://blueberry-kitchen.com/
1588,"Blueberry kitchen & coffee shop ",http://blueberry-kitchen.com/
1589,"The Handicrafts ",
1590,"The Handicrafts Products ",
1591,"Doleshwor Village Resort & Farm House Pvt. Ltd. ",https://doleshworvillageresort.com/
1592,"SONAMAI MOBILE CENTER",
1593,"Business Gallery Trading House Pvt.Ltd.",https://www.facebook.com/profile.php?id=100051939483895
1594,"Om Shanti Spa ",
1595,"Study Planet Education Network",http://studyplanet.edu.np/
1596,"Kashif Engineering (P) Ltd.",
1597,"Foodie Culture",
1598,"Himalayan Adventure Intl Treks & Expedition Pvt Ltd",https://www.himalayanadventureintl.com/
1599,"Boss Kathmandu ",
1600,Merohealthcare,https://www.merohealthcare.com
1601,"P.R.K. Business Consultants",www.prkconsult.com
1602,"Maharudra Fancy Shop",
1603,"The Beekeeping Shop",https://beekeepingshop.weebly.com/
1604,"The Beekeeping Shop",www.beekeepingshop.weebly.com
1605,"Nectar Digit",https://www.nectardigit.com/
1606,"Your Dream Pet",https://www.facebook.com/allursdream/
1607,"Batai Farming Nepal",
1608,"Namaste Guest House ",
1609,"Aone Kakshya",
1610,"Quality Meat Mart",
1611,"Ghorasainee store ",
1612,"Namaste Sewaro Hamro Purbeli Khaja Ghar",
1613,"Ghorasainee store ",
1614,"Update fashion",
1615,"Divya Technologies Pvt. Ltd.",https://www.divyat.com/
1616,Accment,https://www.accment.com/
1617,"Gateway computer solutions ",https://www.facebook.com/solutionsgatewaycomputer/
1618,"Tapaeko dairy",
1619,"Deep optical ",
1620,"Land buy and sales",
1621,"Naina Tailorings",
1622,"M.R.S Beauty Parlour & Training Center",
1623,"Sadhana Khaja Ghar",
1624,"Gautam Milk Dairy",
1625,"Sah chemical industries",http://www.sahchemical.com/
1626,"Nimble Infosys",https://nimbleinfosys.com/
1627,"Fashionable Men's footwear",
1628,"Fashionable Men's footwear",
1629,"Fashionable Men's footwear",https://www.facebook.com/Fashionable-Mens-footwear-102040221849528/
1630,"shrestha meat shop",
1631,"Abhi Hair Dressor Saloon",
1632,"Kathmandu Station Lumbini Cafe",
1633,"EVA BOOK'STATIONERY AND GIFT HOUSE",
1634,"Bhawana hardware, sanitery and plumbing service center",
1635,"junction cafe",
1636,"Bhawana hardware,sanitary and plumbing service center",
1637,M.R.Enterprises,
1638,"Fashion dezire",
1639,"fashion dezire",
1640,"TEJ TRAVEL & TOURS P. LTD.",
1641,"Deep Cosmetics ",
1642,"Utish cafe and khaja ghar",
1643,"NERIC ACADEMY",
1644,"Babasoft Technology Pvt Ltd",https://www.babasofttechnology.com/
1645,"Fashionable Men's footwear",
1646,"हेटाैंडा पार्टी प्यालेस",
1647,"Top Mountain Gear",
1648,"Top Mountain Gear",
1649,Test,
1650,"Hotel Valley View Nagarkot ",
1651,"Urban Cam Store",
1652,"United NepL",
1653,"Manakamana Store",
1654,"Shova and sons Enterprises ",
1655,Bikersstopnepal,
1656,"Top Mountain Gear",
1657,"Kings restro",
1658,"Ringo's Cafe",
1659,"New Mewa bakery",
1660,"Laxmi fancy store",
1661,"NERIC ACADEMY KINDERWORLD",
1662,"Hamro Motorcycle Workshop",
1663,"Easy Motor Driving Training Center School",
1664,"UDAYA SMART MOBILE HuB",
1665,"Oli Pharmacy",
1666,"KRISHI FRESH NON-PESTICIDE PRODUCTS",
1667,"SV Futsal",
1668,"Swopna Vatika School",http://svschool.edu.np/
1669,"SV Academy",http://svschool.edu.np/
1670,"Hotel Divine & Restro-Lumbini",https://www.facebook.com/Hotel-Divine-Restro-Lumbini-Nepal-106813414255902/
1671,"Akira Tech Suppliers",https://akira-tech-suppliers.business.site/?utm_source=gmb&utm_medium=referral
1672,"Blue Lake Travels and Tours Pvt LTD",www.travelagencyinnepal.com
1673,"Ace Himalayan Cafe Restaurant & Bar",
1674,"Saroj Tyre Service Centre",
1675,"Ezara Japanese Language School",https://www.ezaraschool.com/
1676,"OM PEARL AND JEMS",
1677,"Ghodaghodi Pharmacy ",
1678,"Sabaiko Live Bakery ",
1679,"Sarada DECOR HOME",
1680,"S.M. Motorcycle Workshop",
1681,"Prisha Workshop",
1682,"Sagun Trade Link",
1683,"KASHYAP AUTO PVT LTD",https://www.facebook.com/kashyapautonepal
1684,"Shrestha Washing Center",
1685,"Mongolian Electrical and Plumbing Works",
1686,"Intel Security Service Pvt. Ltd.",https://intelsecurity.com.np/
1687,"Kamal Repairing Workshop",
1688,"New Live Fish House",
1689,"G.L. Auto Spare Parts",
1690,"Instaa Lounge ",https://www.facebook.com/InstaaLoungeSankhamulBudhhanagar/
1691,"Band Baja Nepal",
1692,"Shubham flowers",
1693,"Nawaratna Medical Hall",
1694,"Season 52 Cafe and Sekuwa Ghar",
1695,"New Samrat Sofa and Furniture Decor",
1696,"Patel Motorcycle Workshop",
1697,"Moonstar Engineering Consultancy",https://moonstareng.com/
1698,"Bhakundebesi Oil Store Pvt. Ltd. ",
1699,"craft himalayan nepal trade pvt ltd ",https://www.crafthimalayannepal.com/
1700,"Kambal Eat and Drinks",https://www.facebook.com/Kambal-Eat-Drink-102991628272922/
1701,"Brother Hood Bike Service Centre",
1702,"Dipendra Motorcycle Workshop ",
1703,"Riverside fast food",https://www.facebook.com/Riverside-RSFast-food-141912676486074/
1704,"Dazzle Wears",https://instagram.com/dazzlewearsbutwal?igshid=16c3pjkl23a7i
1705,"Pizza house Pvt. Ltd",www.bpazes.com
1706,"chitwan goods carrier",
1707,"Oxon institution ",
1708,"Fyafulla Chinese Kitchen",
1709,"Dream Futsal & badminton court",https://www.facebook.com/dreamfutsal
1710,"priyansha store",
1711,"Saundarya Good Suppliers",
1712,"Baba Bike Service Center",
1713,"Buddha Pet Shop",
1714,"Crazy Monk Cafe and Snooker",
1715,"Medikoma Technologies Pvt. Ltd",https://medikoma.com
1716,"Raj Stationery",
1717,"Om Shakti Hair Dressor Gents Parlor",
1718,"New A.K.S Enterprises",
1719,"Change over hair and handsome parlour",
1720,"Classic fast food hub",
1721,"Tananie service center ",
1722,"Devadut ayurveda ",
1723,"priyansha store",
1724,"Miracle wonder hotel pvt. Ltd.",
1725,"Hotel bihani ",
1726,"Hotel lali gurans",
1727,"New pashupati guest house",
1728,"HOTEL S. GALAXY Pvt. Ltd.",
1729,"Lomash hotel and lodge",
1730,"SUNGAVA VET PHARMA ",
1731,"Mitthu Bakery",
1732,"Buddhanagar Gas Store",
1733,"Milan tattoos ",
1734,"Bishwokarma motorcycle workshop",
1735,"Hotel Sapphireeinn",
1736,"Rupa's Restaurant",
1737,"Royal Tattoo House",
1738,"Red mug cafe and bakery",
1739,"Nile opticals and eye clinic",
1740,"Nile Multipurpose company Pvt. Ltd",
1741,"OM AUTO PARTS ",
1742,"Om Auto Parts ",
1743,"Pawling Farm",https://www.facebook.com/pawlingfarm
1744,"Dinesh Metal Udhyog",
1745,"Surya Deep Tailors",
1746,"Surya Deep Tailors",
1747,"Surya Deep Tailors",
1748,"Surya Deep Tailors",
1749,"Surya Deep Tailors",
1750,"Surya Deep Tailors",
1751,"Surya Deep Tailors",
1752,"Surya Deep Tailors",
1753,"Surya Deep Tailors",
1754,"Surya Deep Tailors",
1755,"Shree Guru Sharanam motorcycle workshop ",
1756,"Krisa Style House",
1757,"Best Buy ",
1758,"Jai Mata Di Store",
1759,"Trekking Experts (P) Ltd. | Best Trekking Agency in Nepal",https://trekkingexperts.com
1760,"Nepal Music Gallery",www.musicgallery.com.np
1761,"Cross Transport Service | Vehicle Rental Service in Kathmandu, Nepal",https://www.facebook.com/crosstransportservices
1762,"YLANG YLANG",https://www.facebook.com/ylangylang255
1763,"Shree Shangri-la",
1764,"Everest machinery and Parts     ",
1765,"Lucky fresh cut flowers shop",
1766,"Kn scooty house",
1767,"Gaule Sekuwa Corner Restaurant",
1768,"Venus Liquors",
1769,"Venus Liquors",
1770,"Venus Liquors",
1771,"Venus Liquors",
1772,"Venus Liquors",
1773,"Venus Liquors",
1774,"Venus Liquors",
1775,"Venus Liquors",
1776,"Venus Liquors",
1777,"Venus Liquors",
1778,"Venus Liquors",
1779,"Venus Liquors",
1780,"Venus Liquors",
1781,"Venus Liquors",
1782,"Venus Liquors",
1783,"Venus Liquors",
1784,"Venus Liquors",
1785,"Venus Liquors",
1786,"Venus Liquors",
1787,"Venus Liquors",
1788,"Venus Liquors",
1789,"Venus Liquors",
1790,"Venus Liquors",
1791,"Venus Liquors",
1792,"Venus Liquors",
1793,"Venus Liquors",
1794,"Venus Liquors",
1795,"Venus Liquors",
1796,"Venus Liquors",
1797,"Venus Liquors",
1798,"Venus Liquors",
1799,"Venus Liquors",
1800,"Bawarchi Food  Cafe",
1801,"International motors Pvt. Ltv",
1802,Perfectfoodland,
1803,"Nepal Kwanmukan karate do association",http://www.nkkda.org.np/
1804,"Perfect Home Furnishing ",
1805,"Bhanja ko motorcycle workshop",
1806,"Butwal Rajdhani Suppliers ",
1807,"helmet and sticker house",
1808,"Accurate Accounts Solutions ",http://accurateaccount.com.np/
1809,Shakilartistry,Instagram.com/shakilartistry
1810,"A &S TRADE",
1811,"CHANGUNARAYAN SUNCHANDI PASAL",
1812,"Longwood Education Consultancy",
1813,"Safety Tanky Safari Cleaning Services",
1814,"Izina music store",
1815,"Kathmadu Glass Center",
1816,"SS watch collection",
1817,"layul's tattoo",
1818,"X tattoo zone and supplies",
1819,"Path of dream trek adventure",https://www.facebook.com/pathofdreamtrek
1820,"Himalayan Furniture center",
1821,"Sound World ",
1822,"Sunrise Traders",
1823,"Durgeshree Interio",https://nepalsolution.com/
1824,"Roadlink trade concern Pvt. Ltd.",
1825,"H and B recondition house pvt. Ltd.",
1826,"Purna electricals",
1827,"Newa Bhoy chee",
1828,"Suva Aquariums ",
1829,"Anita's Collection ",
1830,"Kalanki Grocery",
1831,"Subha services ",
1832,"Kalanki Mai puja samagri Bhandar",
1833,"Janaki Nepal Electro Pvt.ltd",
1834,"Ajmostar Surgico",www.ajmostar.com
1835,"Touch De Decor Furniture ",
1836,ktmretail.com,https://ktmretail.com/
1837,"Wallpaper All in One traders",
1838,"Sabhyata Home Appliances",
1839,"Sandhya's Chinese Skin Care and Facial Centre",
1840,"Sita Ram Dairy and Taaj Bakery",
1841,"Uttam Classic Motorcycle Workshop",
1842,"Cosaylee Fashions wear",
1843,"Jeep Nepal",https://nepaljeep.com/
1844,"New Sthapit Frame Shop",
1845,"New Riders Auto parts Center",
1846,"OMG Resturent",
1847,"Chand tailors",
1848,"Pratiksha Dairy",
1849,"Green Garden Restaurant ",
1850,"Satisfaction ",
1851,"GHIMIRE SPORTS",
1852,Nr.nursery,
1853,"New look aquarium house",
1854,"G. L. Enterprises",
1855,"City Music",
1856,"all in 1 collection",
1857,"Grihini agro product",
1858,"A.S Aquarium Fish & Pet Shop",https://www.facebook.com/AsAquariumFishShop/
1859,"Tripureshwor Optics Land",
1860,"Chin Chin Restro & Bar Pvt. Ltd.",
1861,"Afjal Chasma Fitting centre ",
1862,"Third Eye Optical",
1863,"Aninov optics and lens Crafter",
1864,"Ozone Cafe And Lounge",
1865,"Momo Club",
1866,"Model Himalaya Product Ptv. Ltv.",
1867,"Shuva Shree Helmet House",
1868,"Eidetic engineering and construction pvt ltd",http://www.eideticengineering.com/
1869,"Fancy Rajan Tailors",
1870,"old Tree",
1871,"Sunlight Tailors",
1872,Bajansz,
1873,"Guruju store",
1874,"Safety tank cleaning service Nepal ",https://www.facebook.com/Dhalsafai
1875,"Nirvana Musical Suppliers",http://www.nirvanamusicals.com/
1876,"Maa Annapurna Re-Condition Center",
1877,"Unique Sandle House",
1878,"Kanchan Cashmere",https://kanchancashmere.com/
1879,"Karki Trade Enterprises",
1880,"Shanti ",
1881,"Sathi Trading Dudh Deary",
1882,Ri-Lighting,
1883,"Nazeer Tailours",
1884,"Anjana Traders",
1885,"Jhigu Namaste Restaurant ",
1886,"Elinor cosmetics",
1887,"Mahendra ReadyMade",
1888,"Gear Station",
1889,"NICE TAILOR",
1890,"Shree Rs International",https://www.facebook.com/ShreeRSInternationalPvtltd/
1891,"A and Trade Concern",
1892,neosoftware,https://www.neosoftware.com.np/
1893,"New Quality Family Restaurant",
1894,"The Corner Kabab Restaurant ",
1895,"Nightingale Language and Computer Institute",
1896,"Nightingale Language and Computer Institute",
1897,"Subharambha Guest House",
1898,"Black Burger",
1899,"Hymns music ",https://m.facebook.com/Hymnsmusic.chabahil/
1900,"New lovely khaja Ghar",
1901,"Craft's Souvenir",
1902,"Mahalaxmi Chura Center",
1903,"One Shop",
1904,"Aarasu Boutique",https://www.facebook.com/aarasuboutique
1905,"Inside Easy Home Center",
1906,"RnR Cafe & Grills",www.rnrtrends.com
1907,"Karanjit Aquarium Center",
1908,"New Look Creation",
1909,"Unique Food cafe",
1910,"B-Tech Mobile Solution",
1911,"B-Tech Mobile & Accessories Hub",
1912,"New tandoori fastfood Restauraint",
1913,"Motu Patlu Kids Fashion",
1914,"City food cafe & restaurant ",https://www.facebook.com/cityfoodcafe
1915,"Fourteen-G Mobile",
1916,"the burger house and crunchy fried chicken",
1917,"The Famous Gurkha Kukri House",https://thegurkhakhukuri.com/
1918,"Junkeeri Boutiques",
1919,"Grocery Ghar",
1920,"Neeva Fashion",
1921,"MANDALA FAMILY FAST FOOD",
1922,"Universal Mobile Service Center",
1923,"Karma Resturant ",
1924,"NN  multipurpose pvt ltd",
1925,"Badri ko Halwai Pasal",
1926,"Sunrise khaja ghar",
1927,"All Nepal Mobile Suppliers Pvt. Ltd.",
1928,"Badriko Halwai Pasal",
1929,"Hamro sajilo store",
1930,"Jasi Collection ",
1931,"Natoinal Aqua Pet",
1932,"K.D. beauty parlour",
1933,"Famous momo and chat House",
1934,"Arun Tailors",https://m.facebook.com/aruntailors112/
1935,"Kaagaz Craft",
1936,"Burger boy",
1937,"Hidden Leaf cafe",
1938,"Shuvam Dairy",
1939,"A.K Tapari Mo:Mo",
1940," Creation Ceramic",
1941,"Higrayand Cafe",
1942,"SUDHURPACHIM Madira Store",
1943,"DANUBE EDUCATION CONSULTANCY",
1944,"A_One beauty parlour",
1945,"Paradise Tailoring",
1946,"VINAYAK FURNISHING CENTER",
1947,"Shir hardware and trade",
1948,"TOPAZ IT INTERNATIONAL ",http://www.topazit.com.np/
1949,Decon,
1950,"Kingstar  Food cafe",
1951,"Mama Bhanja Fancy Collection",
1952,"proper station gamezone  ",https://www.instagram.com/proper_station_gamezone/
1953,"Reewos Fancy House",https://www.facebook.com/Reewos-Fancy-House-1318721778223618/
1954,"Izakaya House ",https://www.instagram.com/izakaya__/
1955,"Alive Sanitary",
1956,"Peak makeup studio",
1957,"Sandar momo",
1958,"Stylush -hair/beauty/makeup",
1959,"little buddha college of health science",www.littlebuddhacollege.edu.np
1960,"Syanko katti Roll",
1961,"Momo Chulo",
1962,"Mustang Thakali",
1963,"IMAGE JEANS FASHION ",
1964,"Makai Ghar Nepali Chulo ",
1965,"3 Brothers Cafe and Fast Food",
1966,"Jayuka ",
1967,"Ravi Parlour",https://m.facebook.com/RaviParlour/?tsid=0.024711964573039813&source=result
1968,"Annapurna Pet Home",
1969,"CHINESE KITCHEN BURGER HOUSE",
1970,"Bawarchi Restro",
1971,"Matka station &laughing house",
1972,"Nexus 2",
1973,"Furnishop ",
1974,"KTM CELL PHONE REPAIR",https://kathmandu-cell-phone-repair.business.site/
1975,"Faksa Dharane Sekuwa corner",
1976,"Cafe foodaholic",
1977,"De Chefs kitchen Restro and bar Pvt Ltd ",
1978,"The Mushroom Head Lounge and Bar",
1979,"Lotus Optical ",
1980,"Test Business2",
1981,"Lotus Optical",
1982,"Satkar Cafe and Bar",
1983,"Chiyawala since 1956",
1984,"Mystique Fashion",https://trisha12sharon.wixsite.com/website
1985,"MUSIC GALLERY",
1986,"Red Leaves",
1987,"Inside cafe",
1988,"The Fashion Garden ",
1989,"P.V. Mobile & Accessories ",
1990,"Magar Dai ko cafe",
1991,"Om Prem Sai",
1992,"Rani Boutique",
1993,"Valentino unisex salon",
1994,"Chain Stich Botique ",
1995,"The Green food land",
1996,"Birat sekuwa and tandoori",
1997,"Trishna Tandoori Food Cafe",
1998,"Atmosphere restro and event pvt.ltd",https://www.facebook.com/AtmosphereRestro/
1999,"Dhavak Gurkha Training Center",
2000,"Juvenile boutique",
2001,"Happy Resturent",
2002,"Resunga bhojnalaya and khaja  ghr",
2003,"Nice Restaurant & Loung",
2004,"Mens Room",
2005,"KTM Leather Station",https://www.facebook.com/ktmleatherstation/
2006,"Bajracharya gahana Pvt.ltd",
2007,"Hand Craft",https://instagram.com/nepal.handcraft?igshid=1c299ywy7bhx7
2008,"Chicken station ",
2009,"NEW BARDALI CAFE RESTAURANTS AND BAR",https://www.facebook.com/New-Bardali-Cafe-Restaurant-and-Bar-211367372811121/
2010,"Simran cosmetic",
2011,"Feasible Computers and Technology",
2012,"Premium home appliances",
2013,"Worldlink education Foundation Pvt. Ltd.",
2014,"Treasure Music Store",https://treasuremusicstore.com/
2015,"Wipro  Computers Center",
2016,"Mandala banquet ",
2017,"Quest Gurkha Academy ",
2018,"Xcellenet shirting suiting and uniform ",
2019,"Kippo Craft Creation",https://www.facebook.com/Kipoocraftcreation/
2020,"Shikharpa Bet Bansh Pasal",https://www.facebook.com/Shikharpa-Bet-Bansh-Pasal-639319422924690/
2021,"Harati Rugs",https://www.facebook.com/haraticarpet/
2022,"The Chef’s World",https://thechefsworldrestaurant.com/
2023,"Sitapakha Bet Bansh Pasal",
2024,"Sky jwellers",
2025,"Annapurna Vet clinic & pet Shop",http://www.annapurnapetshop.com.np/
2026,"Vision Choice ",
2027,"Yala Decors",https://www.facebook.com/yaladecors/
2028,"Oxygen Fitness Centre ",https://oxygenfitness.com.np/
2029,"Kumari Dental Care",https://kumaridental.com.np/index.html
2030,"Cute Kanxu",
2031,"Gaule Chulo",https://www.facebook.com/Chulo.Gaule/
2032,"APEX POLYCLINIC AND DIGNOSTIC CENTRE ",
2033,"City cycle",
2034,"Roadside cafe ",
2035,"Smart service  Nepal ",
2036,"Beauty station ",
2037,"vision mart pvt.ltd",https://www.facebook.com/dambar.rawal.71653
2038,"Game Arena",
2039,"New Miss Teen Cosmetics",
2040,"Matka Station and Lhaping House",
2041,"Ajima Auto Enterprise ",
2042,"Urban bazar",
2043,"ARIYA CAFE Pvt. Ltd.",
2044,"best buy shopping ",
2045,"Public Lalitpur Dental Clinic Pvt. Ltd.",
2046,"saino craft",https://www.facebook.com/sainocraftkupondole/
2047,"Archies Gift Shop",
2048,"Namaste meat mart supplier",
2049,"Namaste Cargo Nepal",https://www.namastecargonepal.com/
2050,"Heaven food &coffee lounge ",
2051,"Dakshinkali Jwellers",
2052,"Buy me fashion clothing",
2053,"Arden The Beauty Point",https://www.facebook.com/ardenthebeautypoint/about/?ref=page_internal
2054,"Foreever more clothing store",
2055,"Dynamic Nritya Creative",
2056,"Anmol Enterprises",https://www.facebook.com/Anmol-Enterprises-300427936961153/
2057,"Rock Tunnel Restaurant & lounge",
2058,"Ganapati auto & bike hub pvt. Ltd",
2059,"New Diamond Furniture Center",https://www.facebook.com/New-Diamond-Furniture-103088144756520/
2060,"Universal cafe",
2061,"Alka's Atelier",https://www.facebook.com/alka.ale.mgr/
2062,"Classmate Books Stationary",
2063,"Stylish Boutique",
2064,"Evergreen Beauty Spa",
2065,"Dot focus studio photo video",
2066,"Unique Flowers And Greenery",https://www.facebook.com/UniqueFlowerss
2067,"Sulav Travels &Tours (P.) Ltd.",
2068,"Attraction ",https://www.facebook.com/attractioncurtain
2069,"GANDAKI OVERSEAS CONCERN P LTD",http://www.gocnepal.com/
2070,"Fashion Choice",https://www.facebook.com/lefabec/
2071,"New om kar enterprises",
2072,"OM DIGITAL PHOTO SERVICES",
2073,"GTC (Gaurav Trade Center)",
2074,"Pl choth store",
2075,"A to Z Gift Gallery",
2076,"GIA Fashion wear",
2077,"Fashion Park Shirting Suiting Tailoring",
2078,"Fight Pro- Motion",https://m.facebook.com/Fight-pro-motion-Club-101961961879097/
2079,"Metrochest and mutispeciality clinic ",https://m.facebook.com/MetroChestandMultispecialityClinic01/?ref=bookmarks
2080,"Mukut Motorcycle Accessories ",
2081,"Baba electronic",
2082,"Tik Tok Fancy Wear",https://www.facebook.com/TIK-TOK-FANCY-WEAR-104938497809985/
2083,"prerana multipurpose jobs placement.pvt.ltd",
2084,"Nepal marble and sanitation pvt ltd",
2085,"HAPPY HOURS TOY STORE ",https://www.happyhours.com.np/
2086,"Alex Tattoo Ink",
2087,Dormeuil,
2088,"Henkhama Korean Skin care",
2089,"Boudha Antic Handicraft Store",
2090,"Om hair and makeup studio ",
2091,"Aavaran Fancy",https://www.facebook.com/aavarankumaripati/
2092,"Love Shop",
2093,"Angry Bird Fashion Wear",
2094,"Liza Singar",
2095,"Harmony Spa",
2096,"Shadow fashion",
2097,"Edit Define Your Self",
2098,"Vine Bhimphedi Dance Studio",https://www.youtube.com/channel/UCjKorUBqSpj_4z_PWx_RaUg
2099,"Indigo Fashion House",https://www.facebook.com/indigofashion123/
2100,"United Dental Care",
2101,"Sweet live bakery",
2102,"Nubuk Fancy",https://www.facebook.com/NUBUK-FANCY-104783901600683/
2103,"Hope Mart Pvt Ltd",https://hopeonline.pasal.co/
2104,"Shantinagar Futsal & Sports Center ",
2105,"Best Furniture Pvt. Ltd.",https://www.facebook.com/bestfurniturepvtltd/
2106,"ORGANIC ZONE RESTAURANT",http://himaliproduct.com.np/
2107,"google suiting",
2108,"Tornado Sandwich",https://www.instagram.com/tornado_sandwich/
2109,"Swiss Bakery",
2110,"Bluebells Tours and Travels Pvt. Ltd.",
2111,"Stupa Tech",
2112,"Sajilo sundar auto workshop",
2113,"MeroDristi Opticals and Eye Care Center",
2114,"Harmony Spa",https://www.facebook.com/harmonyspanepal
2115,"H-ONE KOREAN THERMAL THERAPY",http://healthone.kr/en/
2116,"Kantipur Photo Studio",
2117,"New Sunlight House",
2118,"Infinity Make Up Studio",https://www.instagram.com/infinitymakeupstudio/
2119,"TT WORLD EDUCATION CONSULTANCY PVT.LTD",ttworld.org
2120,"Art of fashion",https://www.facebook.com/ArtOfFAshionBoutique/
2121,"Magnet Men's fancy collection",
2122,"Photo Galaxy",https://www.facebook.com/photogalaxyshantinagar
2123,"Dip In Donuts",
2124,"Basum Adventure Travels (P.) Ltd.",
2125,"Subash policlinic",
2126,"Subash policlinic",
2127,"Ananda Events & Meetings Pvt Ltd",
2128,"Sindhu Sports Center",
2129,"Chaasuwa Restaurant",
2130,"Kashyap ayouveda",
2131,"New Anmol Mobile and Service",
2132,"Fitness Hut",https://www.facebook.com/Fitness-hut-nepal-2252599648130115
2133,"S.P. Gold Gallery",https://www.facebook.com/SP-Gold-Gallery-284177295476341/
2134,"Maya Bazar",
2135,"Shree Palanchowk bhagwati mai cycle store",
2136,"Hammer fitness",https://www.facebook.com/hammerfitnessnepal
2137,"Lagankhel electronics center ",
2138,"Radius music",
2139,"Mandala House party palace",
2140,"Blue Square Cafe and Restro",
2141,"STYLISH SUIT HOME(Jorpatii)",
2142,"STYLISH SUIT HOME",
2143,"Worldwide institute of hotel management",https://www.worldwideinstituteofhotelmanagement.com/
2144,"New Himalaya Band Baja ",https://m.youtube.com/channel/UCIrIZeMitltrSgJWWoqDw1w
2145,"Mobile service tradelink",
2146,"Sajha dental care pvt.ltd",
2147,"Friendship Dance Center",
2148,Wrap,
2149,"Us Home decor ",
2150,"Hajurko Live Bakery",https://www.facebook.com/Hajurkolivebakery/
2151,"The Dream Wear",https://www.facebook.com/Dreamware12/
2152,"Samaj Dental Hospital Pvt Ltd",samajdental.com
2153,"Monica’s collection ",
2154,"Alfa Diagnostic Lab",
2155,"RN motor driving school ",https://www.facebook.com/Rn-Driving-center-108972970546411/
2156,"Samudhaya Sauleyath Mart",
2157,"Tubro lighting",
2158,"Aarya gifts and cosmetics",
2159,"Music Station",
2160,"Laganshil hotel training ",https://www.facebook.com/Laganshil-job-trening-107698047690017/
2161,"Kathmandu Media Service",https://www.facebook.com/Kathmandu-Media-Service-1534278223336822
2162,"New Republic kitchen and solar home",www.rksolarhome.com
2163,"Easy walk",
2164,"New Jhol Momo",
2165,"Sajha Banquet",
2166,"VG Enterprises",
2167,"Uncle's Kitchens ",
2168,"All Printing Press",
2169,"Mahomad Sarajul Laundry and Dry Cleaning ",
2170,"Iris salon of Hair & Beauty Academy",
2171,"Manisha helmets and accessories",
2172,"Imadole Electronics",https://www.facebook.com/Imadolelectronics/
2173,"Classic Cafe",
2174,"A B pharma",
2175,"JAM CORNER MUSIC STORE",https://www.facebook.com/jamcornermusicstore/
2176,PetsSansar,https://www.facebook.com/petssansar1
2177,"Kathmandu Auto Clinic",
2178,"Sarbeshor Pet Shop",
2179,"Turkish Kebabs & Pizza Hub",https://www.facebook.com/TurkishkebabandPizzahub/
2180,"Baba Bishwakarma Furniture",
2181,"Prami Trades ",
2182,"Maple cafe and Restro",https://www.facebook.com/maplecaferestro/
2183,"BM Prabhu Mobile center",
